[2025-03-20 12:06:12,378] [INFO] Random node started: localhost:30033 | index= 34 | f=1, k=4
[2025-03-20 12:06:19,061] [INFO] Phase: PRE-PREPARE | Receiver: 30033 | Sender: 30012 | Distance:  185.40 m | Delay: 0.9323s | Size: 16781224 bit
[2025-03-20 12:17:08,556] [INFO] Phase: COMMIT | Receiver: 30033 | Sender: 30039 | Distance:  197.88 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:17:08,575] [INFO] Phase: COMMIT | Receiver: 30033 | Sender: 30025 | Distance:  184.32 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:17:08,711] [INFO] Phase: COMMIT | Receiver: 30033 | Sender: 30007 | Distance:  139.99 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:17:08,740] [INFO] Phase: COMMIT | Receiver: 30033 | Sender: 30008 | Distance:  138.94 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:17:08,778] [INFO] Phase: COMMIT | Receiver: 30033 | Sender: 30020 | Distance:  157.44 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:17:15,977] [INFO] Phase: PRE-PREPARE | Receiver: 30033 | Sender: 30008 | Distance:  138.94 m | Delay: 0.6992s | Size: 16781064 bit
[2025-03-20 12:17:15,981] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30033 | Distance:  138.94 m | Delay: 0.6992s | Size: 16778160 bit
[2025-03-20 12:17:16,521] [INFO] Phase: PREPARE | Receiver: 30033 | Sender: 30016 | Distance:   85.46 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:17:16,527] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30033 | Distance:   85.46 m | Delay: 0.4661s | Size: 16778152 bit
[2025-03-20 12:17:16,578] [INFO] Phase: PREPARE | Receiver: 30033 | Sender: 30020 | Distance:  157.44 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:17:16,724] [INFO] Phase: PREPARE | Receiver: 30033 | Sender: 30022 | Distance:  169.84 m | Delay: 0.9322s | Size: 16778984 bit
[2025-03-20 12:17:16,754] [INFO] Phase: PREPARE | Receiver: 30033 | Sender: 30029 | Distance:   85.46 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:17:16,974] [INFO] Phase: PREPARE | Receiver: 30033 | Sender: 30025 | Distance:  184.32 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:17:17,082] [INFO] Phase: PREPARE | Receiver: 30033 | Sender: 30039 | Distance:  197.88 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:17:17,118] [INFO] Phase: PREPARE | Receiver: 30033 | Sender: 30007 | Distance:  139.99 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:17:17,161] [INFO] Phase: COMMIT | Receiver: 30033 | Sender: 30022 | Distance:  169.84 m | Delay: 0.9322s | Size: 16778984 bit
[2025-03-20 12:17:17,185] [INFO] Phase: COMMIT | Receiver: 30033 | Sender: 30016 | Distance:   85.46 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:17:17,208] [INFO] Phase: PRE-REPLY | Receiver: 30034 | Sender: 30033 | Distance:   85.46 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:17:17,364] [INFO] Phase: COMMIT | Receiver: 30033 | Sender: 30025 | Distance:  184.32 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:17:17,407] [INFO] Phase: COMMIT | Receiver: 30033 | Sender: 30039 | Distance:  197.88 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:17:17,426] [INFO] Phase: COMMIT | Receiver: 30033 | Sender: 30029 | Distance:   85.46 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:17:17,528] [INFO] Phase: COMMIT | Receiver: 30033 | Sender: 30008 | Distance:  138.94 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:17:17,569] [INFO] Phase: COMMIT | Receiver: 30033 | Sender: 30020 | Distance:  157.44 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:17:17,597] [INFO] Phase: COMMIT | Receiver: 30033 | Sender: 30007 | Distance:  139.99 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:17:35,302] [INFO] Phase: PRE-PREPARE | Receiver: 30033 | Sender: 30008 | Distance:  138.94 m | Delay: 0.6992s | Size: 16781056 bit
[2025-03-20 12:17:35,304] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30033 | Distance:  138.94 m | Delay: 0.6992s | Size: 16778160 bit
[2025-03-20 12:17:35,822] [INFO] Phase: PREPARE | Receiver: 30033 | Sender: 30016 | Distance:   85.46 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:17:35,830] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30033 | Distance:   85.46 m | Delay: 0.4661s | Size: 16778152 bit
[2025-03-20 12:17:35,918] [INFO] Phase: PREPARE | Receiver: 30033 | Sender: 30020 | Distance:  157.44 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:17:36,100] [INFO] Phase: PREPARE | Receiver: 30033 | Sender: 30022 | Distance:  169.84 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:17:36,119] [INFO] Phase: PREPARE | Receiver: 30033 | Sender: 30029 | Distance:   85.46 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:17:36,301] [INFO] Phase: PREPARE | Receiver: 30033 | Sender: 30025 | Distance:  184.32 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:17:36,406] [INFO] Phase: COMMIT | Receiver: 30033 | Sender: 30022 | Distance:  169.84 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:17:36,434] [INFO] Phase: PREPARE | Receiver: 30033 | Sender: 30039 | Distance:  197.88 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:17:36,478] [INFO] Phase: PREPARE | Receiver: 30033 | Sender: 30007 | Distance:  139.99 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:17:36,512] [INFO] Phase: COMMIT | Receiver: 30033 | Sender: 30016 | Distance:   85.46 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:17:36,525] [INFO] Phase: PRE-REPLY | Receiver: 30034 | Sender: 30033 | Distance:   85.46 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:17:36,649] [INFO] Phase: COMMIT | Receiver: 30033 | Sender: 30029 | Distance:   85.46 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:17:36,698] [INFO] Phase: COMMIT | Receiver: 30033 | Sender: 30039 | Distance:  197.88 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:17:36,704] [INFO] Phase: COMMIT | Receiver: 30033 | Sender: 30025 | Distance:  184.32 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:17:36,854] [INFO] Phase: COMMIT | Receiver: 30033 | Sender: 30007 | Distance:  139.99 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:17:36,917] [INFO] Phase: COMMIT | Receiver: 30033 | Sender: 30008 | Distance:  138.94 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:17:36,947] [INFO] Phase: COMMIT | Receiver: 30033 | Sender: 30020 | Distance:  157.44 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:17:44,149] [INFO] Phase: PRE-PREPARE | Receiver: 30033 | Sender: 30008 | Distance:  138.94 m | Delay: 0.6992s | Size: 16781056 bit
[2025-03-20 12:17:44,153] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30033 | Distance:  138.94 m | Delay: 0.6992s | Size: 16778152 bit
[2025-03-20 12:17:44,642] [INFO] Phase: PREPARE | Receiver: 30033 | Sender: 30016 | Distance:   85.46 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:17:44,646] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30033 | Distance:   85.46 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:17:44,707] [INFO] Phase: PREPARE | Receiver: 30033 | Sender: 30020 | Distance:  157.44 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:17:44,844] [INFO] Phase: PREPARE | Receiver: 30033 | Sender: 30022 | Distance:  169.84 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:17:44,884] [INFO] Phase: PREPARE | Receiver: 30033 | Sender: 30029 | Distance:   85.46 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:17:45,113] [INFO] Phase: PREPARE | Receiver: 30033 | Sender: 30039 | Distance:  197.88 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:17:45,276] [INFO] Phase: PREPARE | Receiver: 30033 | Sender: 30025 | Distance:  184.32 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:17:45,304] [INFO] Phase: PREPARE | Receiver: 30033 | Sender: 30007 | Distance:  139.99 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:17:45,342] [INFO] Phase: COMMIT | Receiver: 30033 | Sender: 30022 | Distance:  169.84 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:17:45,465] [INFO] Phase: COMMIT | Receiver: 30033 | Sender: 30016 | Distance:   85.46 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:17:45,478] [INFO] Phase: PRE-REPLY | Receiver: 30034 | Sender: 30033 | Distance:   85.46 m | Delay: 0.4661s | Size: 16778152 bit
[2025-03-20 12:17:45,579] [INFO] Phase: COMMIT | Receiver: 30033 | Sender: 30029 | Distance:   85.46 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:17:45,617] [INFO] Phase: COMMIT | Receiver: 30033 | Sender: 30025 | Distance:  184.32 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:17:45,639] [INFO] Phase: COMMIT | Receiver: 30033 | Sender: 30039 | Distance:  197.88 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:17:45,747] [INFO] Phase: COMMIT | Receiver: 30033 | Sender: 30007 | Distance:  139.99 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:17:45,779] [INFO] Phase: COMMIT | Receiver: 30033 | Sender: 30020 | Distance:  157.44 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:17:45,807] [INFO] Phase: COMMIT | Receiver: 30033 | Sender: 30008 | Distance:  138.94 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:17:53,063] [INFO] Phase: PRE-PREPARE | Receiver: 30033 | Sender: 30008 | Distance:  138.94 m | Delay: 0.6992s | Size: 16781064 bit
[2025-03-20 12:17:53,067] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30033 | Distance:  138.94 m | Delay: 0.6992s | Size: 16778144 bit
[2025-03-20 12:17:53,580] [INFO] Phase: PREPARE | Receiver: 30033 | Sender: 30020 | Distance:  157.44 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:17:53,580] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30033 | Distance:  157.44 m | Delay: 0.9322s | Size: 16778160 bit
[2025-03-20 12:17:53,580] [INFO] Phase: PREPARE | Receiver: 30033 | Sender: 30016 | Distance:   85.46 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:17:53,767] [INFO] Phase: PREPARE | Receiver: 30033 | Sender: 30022 | Distance:  169.84 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:17:53,844] [INFO] Phase: PREPARE | Receiver: 30033 | Sender: 30029 | Distance:   85.46 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:17:54,024] [INFO] Phase: PREPARE | Receiver: 30033 | Sender: 30007 | Distance:  139.99 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:17:54,226] [INFO] Phase: PREPARE | Receiver: 30033 | Sender: 30025 | Distance:  184.32 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:17:54,252] [INFO] Phase: PREPARE | Receiver: 30033 | Sender: 30039 | Distance:  197.88 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:17:54,276] [INFO] Phase: COMMIT | Receiver: 30033 | Sender: 30022 | Distance:  169.84 m | Delay: 0.9322s | Size: 16778992 bit
