[2025-03-20 12:06:13,176] [INFO] Random node started: localhost:30037 | index= 38 | f=1, k=4
[2025-03-20 12:06:18,311] [INFO] Phase: PRE-PREPARE | Receiver: 30037 | Sender: 30015 | Distance:  132.93 m | Delay: 0.6992s | Size: 16781240 bit
[2025-03-20 12:06:25,370] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30010 | Distance:  147.97 m | Delay: 0.6991s | Size: 16779160 bit
[2025-03-20 12:06:25,413] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30004 | Distance:   86.13 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:25,694] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30011 | Distance:  123.52 m | Delay: 0.6991s | Size: 16779152 bit
[2025-03-20 12:06:25,711] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30030 | Distance:  125.32 m | Delay: 0.6991s | Size: 16779160 bit
[2025-03-20 12:06:25,719] [INFO] Phase: PRE-REPLY | Receiver: 30036 | Sender: 30037 | Distance:  125.32 m | Delay: 0.6991s | Size: 16778320 bit
[2025-03-20 12:06:25,757] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30015 | Distance:  132.93 m | Delay: 0.6991s | Size: 16779152 bit
[2025-03-20 12:06:25,773] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30010 | Distance:  147.97 m | Delay: 0.6991s | Size: 16779160 bit
[2025-03-20 12:06:25,797] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30021 | Distance:   73.55 m | Delay: 0.4661s | Size: 16779144 bit
[2025-03-20 12:06:25,811] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30004 | Distance:   86.13 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:25,820] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30026 | Distance:  109.79 m | Delay: 0.6991s | Size: 16779160 bit
[2025-03-20 12:06:25,836] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30039 | Distance:  106.59 m | Delay: 0.6991s | Size: 16779160 bit
[2025-03-20 12:06:29,026] [INFO] Phase: PRE-PREPARE | Receiver: 30037 | Sender: 30015 | Distance:  132.93 m | Delay: 0.6992s | Size: 16781240 bit
[2025-03-20 12:06:29,034] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30037 | Distance:  132.93 m | Delay: 0.6992s | Size: 16778320 bit
[2025-03-20 12:06:29,297] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30010 | Distance:  147.97 m | Delay: 0.6991s | Size: 16779160 bit
[2025-03-20 12:06:29,306] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30037 | Distance:  147.97 m | Delay: 0.6991s | Size: 16778312 bit
[2025-03-20 12:06:29,338] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30030 | Distance:  125.32 m | Delay: 0.6991s | Size: 16779160 bit
[2025-03-20 12:06:29,579] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30011 | Distance:  123.52 m | Delay: 0.6991s | Size: 16779152 bit
[2025-03-20 12:06:29,734] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30026 | Distance:  109.79 m | Delay: 0.6991s | Size: 16779152 bit
[2025-03-20 12:06:29,777] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30039 | Distance:  106.59 m | Delay: 0.6991s | Size: 16779152 bit
[2025-03-20 12:06:29,823] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30021 | Distance:   73.55 m | Delay: 0.4661s | Size: 16779144 bit
[2025-03-20 12:06:29,851] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30004 | Distance:   86.13 m | Delay: 0.4661s | Size: 16779144 bit
[2025-03-20 12:06:29,886] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30010 | Distance:  147.97 m | Delay: 0.6991s | Size: 16779160 bit
[2025-03-20 12:06:29,915] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30030 | Distance:  125.32 m | Delay: 0.6991s | Size: 16779160 bit
[2025-03-20 12:06:29,927] [INFO] Phase: PRE-REPLY | Receiver: 30036 | Sender: 30037 | Distance:  125.32 m | Delay: 0.6991s | Size: 16778312 bit
[2025-03-20 12:06:30,012] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30011 | Distance:  123.52 m | Delay: 0.6991s | Size: 16779160 bit
[2025-03-20 12:06:30,078] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30015 | Distance:  132.93 m | Delay: 0.6991s | Size: 16779152 bit
[2025-03-20 12:06:30,127] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30039 | Distance:  106.59 m | Delay: 0.6991s | Size: 16779160 bit
[2025-03-20 12:06:30,157] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30026 | Distance:  109.79 m | Delay: 0.6991s | Size: 16779160 bit
[2025-03-20 12:06:30,216] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30004 | Distance:   86.13 m | Delay: 0.4661s | Size: 16779152 bit
[2025-03-20 12:06:30,495] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30021 | Distance:   73.55 m | Delay: 0.4661s | Size: 16779144 bit
[2025-03-20 12:16:47,915] [INFO] Node started: localhost:30037 | index= 38 | f=1, k=4
[2025-03-20 12:16:53,645] [INFO] Phase: PRE-PREPARE | Receiver: 30037 | Sender: 30017 | Distance:  105.19 m | Delay: 0.6992s | Size: 16781088 bit
[2025-03-20 12:16:53,649] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30037 | Distance:  105.19 m | Delay: 0.6992s | Size: 16778160 bit
[2025-03-20 12:16:53,925] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30026 | Distance:   71.21 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:16:53,925] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30037 | Distance:   71.21 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:16:53,964] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30001 | Distance:  144.40 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:16:53,981] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30018 | Distance:  145.12 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:16:53,981] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30031 | Distance:  125.08 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:16:53,996] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30003 | Distance:  159.41 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:16:54,164] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30004 | Distance:  164.87 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:16:54,203] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30031 | Distance:  125.08 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:16:54,219] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30003 | Distance:  159.41 m | Delay: 0.9322s | Size: 16778984 bit
[2025-03-20 12:16:54,219] [INFO] Phase: PRE-REPLY | Receiver: 30012 | Sender: 30037 | Distance:  159.41 m | Delay: 0.9322s | Size: 16778160 bit
[2025-03-20 12:16:54,393] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30028 | Distance:  125.08 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:16:54,409] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30004 | Distance:  164.87 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:16:54,452] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30018 | Distance:  145.12 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:16:54,463] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30001 | Distance:  144.40 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:16:54,473] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30026 | Distance:   71.21 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:16:54,675] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30028 | Distance:  125.08 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:16:54,694] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30017 | Distance:  105.19 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:16:59,302] [INFO] Phase: PRE-PREPARE | Receiver: 30037 | Sender: 30017 | Distance:  105.19 m | Delay: 0.6992s | Size: 16781088 bit
[2025-03-20 12:16:59,310] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30037 | Distance:  105.19 m | Delay: 0.6992s | Size: 16778160 bit
[2025-03-20 12:16:59,582] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30001 | Distance:  144.40 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:16:59,591] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30037 | Distance:  144.40 m | Delay: 0.6991s | Size: 16778152 bit
[2025-03-20 12:16:59,729] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30026 | Distance:   71.21 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:16:59,763] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30018 | Distance:  145.12 m | Delay: 0.6991s | Size: 16778976 bit
[2025-03-20 12:16:59,779] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30031 | Distance:  125.08 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:16:59,795] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30003 | Distance:  159.41 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:16:59,895] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30004 | Distance:  164.87 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:16:59,927] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30003 | Distance:  159.41 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:16:59,992] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30031 | Distance:  125.08 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:17:00,004] [INFO] Phase: PRE-REPLY | Receiver: 30012 | Sender: 30037 | Distance:  125.08 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:17:00,073] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30028 | Distance:  125.08 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:17:00,183] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30004 | Distance:  164.87 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:17:00,199] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30026 | Distance:   71.21 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:17:00,216] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30001 | Distance:  144.40 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:17:00,229] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30018 | Distance:  145.12 m | Delay: 0.6991s | Size: 16778976 bit
[2025-03-20 12:17:00,360] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30028 | Distance:  125.08 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:17:00,374] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30017 | Distance:  105.19 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:17:08,142] [INFO] Phase: PRE-PREPARE | Receiver: 30037 | Sender: 30017 | Distance:  105.19 m | Delay: 0.6992s | Size: 16781088 bit
[2025-03-20 12:17:08,155] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30037 | Distance:  105.19 m | Delay: 0.6992s | Size: 16778160 bit
[2025-03-20 12:17:08,404] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30026 | Distance:   71.21 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:17:08,415] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30037 | Distance:   71.21 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:17:08,556] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30001 | Distance:  144.40 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:17:08,600] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30018 | Distance:  145.12 m | Delay: 0.6991s | Size: 16778976 bit
[2025-03-20 12:17:08,642] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30031 | Distance:  125.08 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:17:08,664] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30003 | Distance:  159.41 m | Delay: 0.9322s | Size: 16778984 bit
[2025-03-20 12:17:08,806] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30004 | Distance:  164.87 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:17:08,822] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30031 | Distance:  125.08 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:17:08,854] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30003 | Distance:  159.41 m | Delay: 0.9322s | Size: 16778984 bit
[2025-03-20 12:17:08,854] [INFO] Phase: PRE-REPLY | Receiver: 30012 | Sender: 30037 | Distance:  159.41 m | Delay: 0.9322s | Size: 16778160 bit
[2025-03-20 12:17:08,901] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30028 | Distance:  125.08 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:17:08,983] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30001 | Distance:  144.40 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:17:08,995] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30018 | Distance:  145.12 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:17:09,011] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30004 | Distance:  164.87 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:17:09,026] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30026 | Distance:   71.21 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:17:09,192] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30028 | Distance:  125.08 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:17:09,224] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30017 | Distance:  105.19 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:17:16,979] [INFO] Phase: PRE-PREPARE | Receiver: 30037 | Sender: 30017 | Distance:  105.19 m | Delay: 0.6992s | Size: 16781088 bit
[2025-03-20 12:17:16,983] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30037 | Distance:  105.19 m | Delay: 0.6992s | Size: 16778160 bit
[2025-03-20 12:17:17,269] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30001 | Distance:  144.40 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:17:17,277] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30037 | Distance:  144.40 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:17:17,412] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30026 | Distance:   71.21 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:17:17,434] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30018 | Distance:  145.12 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:17:17,473] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30031 | Distance:  125.08 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:17:17,495] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30003 | Distance:  159.41 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:17:17,601] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30004 | Distance:  164.87 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:17:17,644] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30031 | Distance:  125.08 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:17:17,663] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30003 | Distance:  159.41 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:17:17,667] [INFO] Phase: PRE-REPLY | Receiver: 30012 | Sender: 30037 | Distance:  159.41 m | Delay: 0.9322s | Size: 16778152 bit
[2025-03-20 12:17:17,767] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30028 | Distance:  125.08 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:17:17,858] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30004 | Distance:  164.87 m | Delay: 0.9322s | Size: 16778984 bit
[2025-03-20 12:17:17,869] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30018 | Distance:  145.12 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:17:17,877] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30001 | Distance:  144.40 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:17:17,891] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30026 | Distance:   71.21 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:17:18,063] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30017 | Distance:  105.19 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:17:18,080] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30028 | Distance:  125.08 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:17:30,623] [INFO] Phase: PRE-PREPARE | Receiver: 30037 | Sender: 30017 | Distance:  105.19 m | Delay: 0.6992s | Size: 16781088 bit
[2025-03-20 12:17:30,627] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30037 | Distance:  105.19 m | Delay: 0.6992s | Size: 16778160 bit
[2025-03-20 12:17:30,874] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30001 | Distance:  144.40 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:17:30,888] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30037 | Distance:  144.40 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:17:30,928] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30026 | Distance:   71.21 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:17:30,936] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30003 | Distance:  159.41 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:17:30,936] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30018 | Distance:  145.12 m | Delay: 0.6991s | Size: 16778976 bit
[2025-03-20 12:17:30,952] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30031 | Distance:  125.08 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:17:31,139] [INFO] Phase: PREPARE | Receiver: 30037 | Sender: 30004 | Distance:  164.87 m | Delay: 0.9322s | Size: 16779000 bit
[2025-03-20 12:17:31,152] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30031 | Distance:  125.08 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:17:31,168] [INFO] Phase: COMMIT | Receiver: 30037 | Sender: 30003 | Distance:  159.41 m | Delay: 0.9322s | Size: 16778992 bit
